 


Daily Data Between Two Dates
 ARCADIA (FL)
 USC00080228

Date,TMAX,TMIN,
1998-09-07,94,72,
1998-09-08,91,71,
1998-09-09,90,73,
1998-09-10,91,72,
1998-09-11,87,68,
1998-09-12,88,69,
1998-09-13,88,66,
1998-09-14,91,72,
1998-09-15,90,72,
1998-09-16,90,72,
1998-09-17,83,73,
1998-09-18,90,69,
1998-09-19,90,69,
1998-09-20,87,73,
1998-09-21,91,72,
1998-09-22,91,71,
1998-09-23,91,71,
1998-09-24,92,70,
1998-09-25,90,71,
1998-09-26,92,69,
1998-09-27,91,73,
1998-09-28,90,73,
1998-09-29,90,77,
1998-09-30,91,71,
1998-10-01,91,71,
1998-10-02,92,71,
1998-10-03,91,70,
1998-10-04,92,69,
1998-10-05,92,72,
1998-10-06,91,71,
1998-10-07,92,71,
1998-10-08,92,70,
1998-10-09,91,69,
1998-10-10,90,68,
1998-10-11,91,69,
1998-10-12,90,70,
1998-10-13,88,68,
1998-10-14,85,64,
1998-10-15,87,66,
1998-10-16,87,65,
1998-10-17,88,67,
1998-10-18,89,68,
1998-10-19,85,64,
1998-10-20,89,64,
1998-10-21,90,63,
1998-10-22,89,64,
1998-10-23,88,64,
1998-10-24,86,62,
1998-10-25,84,59,
1998-10-26,85,59,
1998-10-27,84,60,
1998-10-28,84,58,
1998-10-29,83,59,
1998-10-30,83,57,
1998-10-31,82,57,
1998-11-01,85,55,
1998-11-02,81,59,
1998-11-03,83,58,
1998-11-04,72,54,
1998-11-05,72,49,
1998-11-06,75,52,
1998-11-07,78,60,
1998-11-08,81,47,
1998-11-09,80,60,
1998-11-10,84,61,
1998-11-11,86,60,
1998-11-12,88,61,
1998-11-13,89,60,
1998-11-14,87,62,
1998-11-15,89,62,
1998-11-16,86,61,
1998-11-17,87,58,
1998-11-18,85,67,
1998-11-19,86,67,
1998-11-20,88,67,
1998-11-21,89,67,
1998-11-22,87,63,
1998-11-23,88,64,
1998-11-24,84,63,
1998-11-25,83,63,
1998-11-26,83,61,
1998-11-27,82,60,
1998-11-28,79,56,
1998-11-29,83,49,
1998-11-30,83,55,
1998-12-01,83,61,
1998-12-02,82,58,
1998-12-03,87,61,
1998-12-04,86,59,
1998-12-05,86,59,
1998-12-06,83,55,
1998-12-07,84,57,
1998-12-08,84,56,
1998-12-09,83,58,
1998-12-10,83,62,
1998-12-11,81,60,
1998-12-12,82,66,
1998-12-13,83,61,
1998-12-14,65,49,
1998-12-15,68,38,
1998-12-16,65,37,
1998-12-17,72,36,
1998-12-18,75,M,
1998-12-19,75,62,
1998-12-20,83,70,
1998-12-21,83,72,
1998-12-22,83,59,
1998-12-23,83,56,
1998-12-24,84,56,
1998-12-25,84,61,
1998-12-26,84,62,
1998-12-27,70,56,
1998-12-28,78,M,
1998-12-29,75,M,
1998-12-30,80,M,
1998-12-31,M,M,
1999-01-01,M,M,
1999-01-02,M,M,
1999-01-03,M,M,
1999-01-04,M,M,
1999-01-05,M,M,
1999-01-06,M,M,
1999-01-07,M,M,
1999-01-08,M,M,
1999-01-09,M,M,
1999-01-10,M,M,
1999-01-11,M,M,
1999-01-12,M,M,
1999-01-13,M,M,
1999-01-14,M,M,
1999-01-15,M,M,
1999-01-16,M,M,
1999-01-17,M,M,
1999-01-18,M,M,
1999-01-19,M,M,
1999-01-20,M,M,
1999-01-21,M,M,
1999-01-22,M,M,
1999-01-23,M,M,
1999-01-24,M,M,
1999-01-25,M,M,
1999-01-26,M,M,
1999-01-27,M,M,
1999-01-28,M,M,
1999-01-29,M,M,
1999-01-30,M,M,
1999-01-31,M,M,
1999-02-01,M,M,
1999-02-02,M,M,
1999-02-03,M,M,
1999-02-04,M,M,
1999-02-05,M,M,
1999-02-06,M,M,
1999-02-07,M,M,
1999-02-08,M,M,
1999-02-09,M,M,
1999-02-10,M,M,
1999-02-11,M,M,
1999-02-12,M,M,
1999-02-13,80,55,
1999-02-14,64,36,
1999-02-15,66,36,
1999-02-16,75,45,
1999-02-17,79,53,
1999-02-18,80,53,
1999-02-19,81,58,
1999-02-20,80,47,
1999-02-21,73,41,
1999-02-22,73,40,
1999-02-23,61,36,
1999-02-24,71,37,
1999-02-25,75,37,
1999-02-26,77,38,
1999-02-27,79,42,
1999-02-28,82,52,
1999-03-01,80,42,
1999-03-02,76,41,
1999-03-03,81,51,
1999-03-04,72,43,
1999-03-05,69,35,
1999-03-06,78,52,
1999-03-07,82,47,
1999-03-08,83,53,
1999-03-09,78,51,
1999-03-10,82,58,
1999-03-11,84,44,
1999-03-12,81,47,
1999-03-13,83,53,
1999-03-14,86,59,
1999-03-15,78,56,
1999-03-16,78,39,
1999-03-17,76,46,
1999-03-18,80,49,
1999-03-19,82,52,
1999-03-20,83,49,
1999-03-21,85,56,
1999-03-22,80,46,
1999-03-23,79,49,
1999-03-24,84,49,
1999-03-25,82,50,
1999-03-26,83,53,
1999-03-27,77,51,
1999-03-28,77,50,
1999-03-29,83,57,
1999-03-30,86,54,
1999-03-31,84,63,
1999-04-01,84,63,
1999-04-02,90,61,
1999-04-03,90,65,
1999-04-04,90,61,
1999-04-05,90,62,
1999-04-06,90,64,
1999-04-07,89,58,
1999-04-08,89,61,
1999-04-09,87,61,
1999-04-10,89,63,
1999-04-11,88,67,
1999-04-12,91,54,
1999-04-13,89,58,
1999-04-14,91,M,
1999-04-15,90,66,
1999-04-16,87,63,
1999-04-17,64,53,
1999-04-18,75,44,
1999-04-19,78,47,
1999-04-20,84,49,
1999-04-21,89,52,
1999-04-22,91,61,
1999-04-23,95,64,
1999-04-24,95,64,
1999-04-25,95,66,
1999-04-26,94,66,
1999-04-27,92,67,
1999-04-28,84,60,
1999-04-29,88,64,
1999-04-30,79,51,
1999-05-01,71,50,
1999-05-02,76,51,
1999-05-03,77,50,
1999-05-04,85,61,
1999-05-05,91,M,
1999-05-06,92,M,
1999-05-07,92,70,
1999-05-08,92,70,
1999-05-09,89,64,
1999-05-10,85,61,
1999-05-11,89,61,
1999-05-12,90,62,
1999-05-13,85,62,
1999-05-14,88,63,
1999-05-15,87,62,
1999-05-16,88,62,
1999-05-17,89,61,
1999-05-18,89,62,
1999-05-19,90,66,
1999-05-20,89,62,
1999-05-21,92,66,
1999-05-22,91,65,
1999-05-23,88,63,
1999-05-24,88,63,
1999-05-25,88,66,
1999-05-26,90,64,
1999-05-27,91,64,
1999-05-28,91,66,
1999-05-29,92,66,
1999-05-30,93,68,
1999-05-31,89,67,
1999-06-01,86,67,
1999-06-02,89,70,
1999-06-03,89,68,
1999-06-04,90,67,
1999-06-05,93,67,
1999-06-06,92,69,
1999-06-07,90,70,
1999-06-08,88,72,
1999-06-09,79,70,
1999-06-10,89,70,
1999-06-11,91,70,
1999-06-12,93,69,
1999-06-13,91,69,
1999-06-14,93,69,
1999-06-15,92,71,
1999-06-16,94,71,
1999-06-17,88,73,
1999-06-18,82,71,
1999-06-19,81,69,
1999-06-20,89,71,
1999-06-21,84,71,
1999-06-22,88,70,
1999-06-23,91,69,
1999-06-24,91,69,
1999-06-25,90,73,
1999-06-26,90,72,
1999-06-27,87,72,
1999-06-28,90,70,
1999-06-29,84,72,
1999-06-30,91,72,
1999-07-01,91,71,
1999-07-02,88,69,
1999-07-03,86,70,
1999-07-04,87,71,
1999-07-05,89,71,
1999-07-06,92,71,
1999-07-07,91,69,
1999-07-08,92,71,
1999-07-09,91,72,
1999-07-10,92,72,
1999-07-11,92,72,
1999-07-12,95,71,
1999-07-13,91,72,
1999-07-14,93,72,
1999-07-15,93,70,
1999-07-16,89,71,
1999-07-17,92,72,
1999-07-18,92,71,
1999-07-19,94,69,
1999-07-20,93,73,
1999-07-21,94,74,
1999-07-22,93,72,
1999-07-23,92,72,
1999-07-24,93,74,
1999-07-25,92,72,
1999-07-26,92,74,
1999-07-27,93,73,
1999-07-28,93,73,
1999-07-29,94,73,
1999-07-30,92,75,
1999-07-31,92,75,
1999-08-01,95,74,
1999-08-02,95,75,
1999-08-03,96,71,
1999-08-04,92,73,
1999-08-05,91,74,
1999-08-06,90,74,
1999-08-07,93,74,
1999-08-08,92,73,
1999-08-09,94,74,
1999-08-10,96,75,
1999-08-11,90,73,
1999-08-12,92,74,
1999-08-13,95,75,
1999-08-14,95,75,
1999-08-15,95,71,
1999-08-16,90,72,
1999-08-17,89,71,
1999-08-18,88,70,
1999-08-19,89,M,
1999-08-20,86,M,
1999-08-21,87,72,
1999-08-22,90,72,
1999-08-23,90,70,
1999-08-24,92,70,
1999-08-25,91,70,
1999-08-26,94,75,
1999-08-27,94,73,
1999-08-28,94,74,
1999-08-29,93,73,
1999-08-30,94,73,
1999-08-31,91,73,
1999-09-01,90,72,
1999-09-02,91,67,
1999-09-03,93,67,
1999-09-04,94,71,
1999-09-05,92,73,
1999-09-06,90,71,
1999-09-07,89,72,
1999-09-08,83,73,
1999-09-09,90,71,
1999-09-10,92,72,
1999-09-11,92,71,
1999-09-12,92,71,
1999-09-13,92,74,
1999-09-14,93,74,
1999-09-15,93,69,
1999-09-16,92,70,
1999-09-17,93,70,
1999-09-18,88,72,
1999-09-19,84,72,
1999-09-20,78,74,
1999-09-21,86,69,
1999-09-22,86,63,
1999-09-23,86,63,
1999-09-24,85,71,
1999-09-25,81,73,
1999-09-26,84,73,
1999-09-27,90,74,
1999-09-28,91,71,
1999-09-29,91,72,
1999-09-30,92,72,
1999-10-01,92,73,
1999-10-02,91,74,
1999-10-03,88,73,
1999-10-04,88,71,
1999-10-05,82,71,
1999-10-06,82,71,
1999-10-07,90,71,
1999-10-08,86,73,
1999-10-09,87,71,
1999-10-10,89,66,
1999-10-11,90,69,
1999-10-12,88,70,
1999-10-13,90,70,
1999-10-14,80,73,
1999-10-15,79,72,
1999-10-16,81,70,
1999-10-17,85,63,
1999-10-18,88,63,
1999-10-19,89,63,
1999-10-20,90,63,
1999-10-21,80,64,
1999-10-22,76,51,
1999-10-23,81,47,
1999-10-24,71,M,
1999-10-25,80,53,
1999-10-26,81,59,
1999-10-27,80,54,
1999-10-28,82,55,
1999-10-29,84,59,
1999-10-30,87,67,
1999-10-31,86,72,
1999-11-01,83,67,
1999-11-02,79,50,
1999-11-03,M,42,
1999-11-04,77,M,
1999-11-05,80,55,
1999-11-06,80,56,
1999-11-07,83,56,
1999-11-08,73,56,
1999-11-09,80,M,
1999-11-10,83,59,
1999-11-11,83,57,
1999-11-12,84,59,
1999-11-13,82,M,
1999-11-14,81,51,
1999-11-15,79,52,
1999-11-16,79,47,
1999-11-17,75,53,
1999-11-18,80,M,
1999-11-19,82,M,
1999-11-20,82,56,
1999-11-21,83,57,
1999-11-22,82,59,
1999-11-23,82,59,
1999-11-24,82,59,
1999-11-25,83,60,
1999-11-26,82,61,
1999-11-27,76,44,
1999-11-28,80,51,
1999-11-29,79,49,
1999-11-30,75,40,
1999-12-01,66,36,
1999-12-02,70,42,
1999-12-03,73,48,
1999-12-04,76,54,
1999-12-05,80,52,
1999-12-06,81,52,
1999-12-07,76,56,
1999-12-08,82,54,
1999-12-09,81,55,
1999-12-10,83,55,
1999-12-11,81,57,
1999-12-12,80,57,
1999-12-13,82,59,
1999-12-14,82,59,
1999-12-15,71,60,
1999-12-16,75,55,
1999-12-17,73,M,
1999-12-18,66,59,
1999-12-19,78,52,
1999-12-20,78,56,
1999-12-21,82,56,
1999-12-22,83,60,
1999-12-23,71,47,
1999-12-24,71,37,
1999-12-25,61,36,
1999-12-26,61,37,
1999-12-27,71,36,
1999-12-28,68,41,
1999-12-29,68,40,
1999-12-30,73,40,
1999-12-31,78,40,
2000-01-01,82,M,
2000-01-02,80,53,
2000-01-03,83,M,
2000-01-04,82,56,
2000-01-05,70,57,
2000-01-06,82,57,
2000-01-07,80,60,
2000-01-08,78,57,
2000-01-09,82,57,
2000-01-10,79,41,
2000-01-11,79,41,
2000-01-12,80,41,
2000-01-13,80,46,
2000-01-14,67,41,
2000-01-15,70,43,
2000-01-16,73,41,
2000-01-17,73,44,
2000-01-18,73,45,
2000-01-19,76,50,
2000-01-20,75,36,
2000-01-21,63,31,
2000-01-22,73,36,
2000-01-23,76,M,
2000-01-24,68,40,
2000-01-25,M,36,
2000-01-26,55,30,
2000-01-27,60,30,
2000-01-28,72,M,
2000-01-29,79,M,
2000-01-30,79,55,
2000-01-31,59,49,
2000-02-01,69,48,
2000-02-02,60,49,
2000-02-03,69,48,
2000-02-04,71,40,
2000-02-05,63,33,
2000-02-06,68,34,
2000-02-07,74,M,
2000-02-08,69,41,
2000-02-09,69,37,
2000-02-10,72,37,
2000-02-11,76,37,
2000-02-12,77,M,
2000-02-13,82,M,
2000-02-14,82,M,
2000-02-15,84,48,
2000-02-16,84,53,
2000-02-17,84,52,
2000-02-18,85,55,
2000-02-19,84,M,
2000-02-20,83,46,
2000-02-21,76,44,
2000-02-22,80,M,
2000-02-23,78,53,
2000-02-24,79,53,
2000-02-25,81,53,
2000-02-26,84,54,
2000-02-27,83,54,
2000-02-28,83,55,
2000-02-29,82,50,
2000-03-01,82,51,
2000-03-02,81,50,
2000-03-03,81,55,
2000-03-04,81,54,
2000-03-05,81,49,
2000-03-06,83,53,
2000-03-07,83,53,
2000-03-08,81,53,
2000-03-09,84,53,
2000-03-10,85,59,
2000-03-11,85,59,
2000-03-12,82,46,
2000-03-13,82,46,
2000-03-14,83,M,
2000-03-15,85,59,
2000-03-16,84,59,
2000-03-17,85,50,
2000-03-18,88,59,
2000-03-19,76,65,
2000-03-20,84,58,
2000-03-21,85,54,
2000-03-22,86,54,
2000-03-23,81,54,
2000-03-24,80,M,
2000-03-25,83,55,
2000-03-26,79,M,
2000-03-27,80,61,
2000-03-28,82,55,
2000-03-29,88,57,
2000-03-30,85,M,
2000-03-31,86,63,
2000-04-01,88,63,
2000-04-02,87,61,
2000-04-03,87,64,
2000-04-04,83,45,
2000-04-05,74,40,
2000-04-06,82,42,
2000-04-07,84,M,
2000-04-08,85,46,
2000-04-09,74,47,
2000-04-10,81,47,
2000-04-11,85,M,
2000-04-12,88,62,
2000-04-13,88,61,
2000-04-14,71,63,
2000-04-15,84,64,
2000-04-16,88,63,
2000-04-17,84,63,
2000-04-18,82,54,
2000-04-19,85,57,
2000-04-20,87,57,
2000-04-21,83,60,
2000-04-22,83,49,
2000-04-23,84,48,
2000-04-24,85,49,
2000-04-25,85,52,
2000-04-26,81,49,
2000-04-27,83,49,
2000-04-28,82,51,
2000-04-29,86,51,
2000-04-30,88,53,
2000-05-01,88,53,
2000-05-02,87,58,
2000-05-03,87,57,
2000-05-04,87,59,
2000-05-05,89,58,
2000-05-06,87,59,
2000-05-07,87,M,
2000-05-08,91,M,
2000-05-09,90,64,
2000-05-10,91,65,
2000-05-11,94,65,
2000-05-12,96,65,
2000-05-13,96,65,
2000-05-14,94,66,
2000-05-15,93,66,
2000-05-16,95,65,
2000-05-17,96,63,
2000-05-18,94,64,
2000-05-19,93,58,
2000-05-20,94,64,
2000-05-21,93,67,
2000-05-22,91,68,
2000-05-23,91,66,
2000-05-24,93,67,
2000-05-25,95,67,
2000-05-26,97,M,
2000-05-27,98,74,
2000-05-28,98,70,
2000-05-29,93,68,
2000-05-30,97,68,
2000-05-31,94,67,
2000-06-01,96,67,
2000-06-02,97,67,
2000-06-03,99,69,
2000-06-04,98,68,
2000-06-05,98,68,
2000-06-06,95,70,
2000-06-07,94,69,
2000-06-08,89,66,
2000-06-09,91,64,
2000-06-10,91,66,
2000-06-11,90,69,
2000-06-12,94,68,
2000-06-13,96,68,
2000-06-14,96,70,
2000-06-15,95,72,
2000-06-16,96,73,
2000-06-17,96,69,
2000-06-18,98,70,
2000-06-19,96,70,
2000-06-20,95,67,
2000-06-21,95,67,
2000-06-22,95,67,
2000-06-23,88,69,
2000-06-24,92,67,
2000-06-25,90,69,
2000-06-26,89,69,
2000-06-27,85,69,
2000-06-28,92,70,
2000-06-29,89,72,
2000-06-30,89,71,
2000-07-01,84,69,
2000-07-02,87,71,
2000-07-03,90,70,
2000-07-04,94,69,
2000-07-05,91,69,
2000-07-06,94,69,
2000-07-07,92,75,
2000-07-08,90,70,
2000-07-09,93,71,
2000-07-10,93,72,
2000-07-11,96,73,
2000-07-12,94,72,
2000-07-13,93,75,
2000-07-14,93,74,
2000-07-15,M,M,
2000-07-16,90,73,
2000-07-17,92,73,
2000-07-18,87,74,
2000-07-19,92,75,
2000-07-20,90,73,
2000-07-21,92,71,
2000-07-22,86,72,
2000-07-23,91,70,
2000-07-24,87,69,
2000-07-25,89,69,
2000-07-26,92,68,
2000-07-27,93,68,
2000-07-28,92,72,
2000-07-29,93,71,
2000-07-30,87,69,
2000-07-31,M,M,
2000-08-01,M,M,
2000-08-02,90,69,
2000-08-03,92,M,
2000-08-04,93,73,
2000-08-05,94,71,
2000-08-06,92,72,
2000-08-07,92,72,
2000-08-08,93,70,
2000-08-09,90,70,
2000-08-10,91,70,
2000-08-11,92,70,
2000-08-12,77,70,
2000-08-13,90,72,
2000-08-14,91,71,
2000-08-15,90,70,
2000-08-16,91,66,
2000-08-17,92,67,
2000-08-18,95,71,
2000-08-19,93,72,
2000-08-20,94,70,
2000-08-21,93,72,
2000-08-22,M,M,
2000-08-23,93,73,
2000-08-24,94,71,
2000-08-25,93,71,
2000-08-26,92,69,
2000-08-27,90,69,
2000-08-28,90,71,
2000-08-29,M,M,
2000-08-30,91,73,
2000-08-31,90,73,
2000-09-01,93,74,
2000-09-02,93,72,
2000-09-03,91,71,
2000-09-04,92,73,
2000-09-05,91,71,
2000-09-06,M,M,
2000-09-07,89,71,
2000-09-08,90,73,
2000-09-09,86,M,
2000-09-10,92,71,
2000-09-11,90,66,
2000-09-12,91,66,
2000-09-13,94,67,
2000-09-14,92,71,
2000-09-15,92,71,
2000-09-16,82,67,
2000-09-17,76,69,
2000-09-18,88,70,
2000-09-19,91,71,
2000-09-20,89,M,
2000-09-21,90,75,
2000-09-22,91,73,
2000-09-23,93,73,
2000-09-24,91,72,
2000-09-25,92,71,
2000-09-26,92,71,
2000-09-27,91,72,
2000-09-28,86,68,
2000-09-29,84,71,
2000-09-30,86,66,
2000-10-01,89,67,
2000-10-02,89,67,
2000-10-03,84,70,
2000-10-04,87,73,
2000-10-05,90,71,
2000-10-06,90,71,
2000-10-07,90,67,
2000-10-08,85,62,
2000-10-09,71,49,
2000-10-10,79,49,
2000-10-11,81,M,
2000-10-12,83,58,
2000-10-13,84,58,
2000-10-14,84,60,
2000-10-15,82,53,
2000-10-16,83,50,
2000-10-17,82,51,
2000-10-18,84,51,
2000-10-19,84,57,
2000-10-20,85,57,
2000-10-21,87,60,
2000-10-22,85,60,
2000-10-23,85,60,
2000-10-24,84,62,
2000-10-25,85,62,
2000-10-26,84,57,
2000-10-27,84,50,
2000-10-28,83,52,
2000-10-29,84,52,
2000-10-30,84,53,
2000-10-31,84,49,
2000-11-01,82,50,
2000-11-02,81,50,
2000-11-03,82,52,
2000-11-04,82,52,
2000-11-05,83,56,
2000-11-06,85,M,
2000-11-07,84,60,
2000-11-08,88,63,
2000-11-09,84,66,
2000-11-10,84,56,
2000-11-11,85,49,
2000-11-12,79,50,
2000-11-13,88,53,
2000-11-14,78,45,
2000-11-15,72,45,
2000-11-16,81,M,
2000-11-17,84,56,
2000-11-18,82,61,
2000-11-19,83,56,
2000-11-20,83,40,
2000-11-21,66,36,
2000-11-22,69,40,
2000-11-23,72,M,
2000-11-24,78,M,
2000-11-25,80,67,
2000-11-26,71,52,
2000-11-27,72,40,
2000-11-28,74,40,
2000-11-29,76,43,
2000-11-30,77,46,
2000-12-01,78,46,
2000-12-02,79,48,
2000-12-03,71,41,
2000-12-04,70,47,
2000-12-05,71,45,
2000-12-06,75,48,
2000-12-07,77,48,
2000-12-08,82,53,
2000-12-09,83,52,
2000-12-10,80,59,
2000-12-11,80,62,
2000-12-12,83,63,
2000-12-13,86,63,
2000-12-14,86,63,
2000-12-15,83,64,
2000-12-16,85,63,
2000-12-17,70,34,
2000-12-18,69,35,
2000-12-19,69,32,
2000-12-20,50,28,
2000-12-21,65,38,
2000-12-22,73,38,
2000-12-23,76,43,
2000-12-24,74,51,
2000-12-25,76,49,
2000-12-26,76,47,
2000-12-27,77,50,
2000-12-28,74,50,
2000-12-29,75,39,
2000-12-30,56,28,
2000-12-31,53,28,
2001-01-01,62,28,
2001-01-02,61,28,
2001-01-03,62,33,
2001-01-04,56,24,
2001-01-05,68,28,
2001-01-06,70,29,
2001-01-07,71,M,
2001-01-08,71,M,
2001-01-09,75,35,
2001-01-10,65,28,
2001-01-11,65,M,
2001-01-12,74,31,
2001-01-13,73,39,
2001-01-14,69,44,
2001-01-15,77,44,
2001-01-16,80,44,
2001-01-17,81,50,
2001-01-18,82,54,
2001-01-19,82,54,
2001-01-20,85,55,
2001-01-21,85,31,
2001-01-22,M,M,
2001-01-23,63,31,
2001-01-24,63,34,
2001-01-25,66,34,
2001-01-26,65,28,
2001-01-27,70,19,
2001-01-28,67,31,
2001-01-29,75,38,
2001-01-30,82,M,
2001-01-31,82,60,
2001-02-01,80,62,
2001-02-02,79,54,
2001-02-03,80,57,
2001-02-04,76,54,
2001-02-05,70,31,
2001-02-06,73,32,
2001-02-07,80,32,
2001-02-08,82,54,
2001-02-09,83,54,
2001-02-10,87,55,
2001-02-11,87,57,
2001-02-12,87,61,
2001-02-13,86,58,
2001-02-14,87,54,
2001-02-15,87,56,
2001-02-16,86,56,
2001-02-17,87,56,
2001-02-18,88,58,
2001-02-19,80,52,
2001-02-20,82,52,
2001-02-21,82,60,
2001-02-22,M,M,
2001-02-23,83,56,
2001-02-24,M,M,
2001-02-25,M,M,
2001-02-26,86,61,
2001-02-27,86,58,
2001-02-28,89,60,
2001-03-01,87,55,
2001-03-02,88,60,
2001-03-03,89,57,
2001-03-04,86,58,
2001-03-05,86,42,
2001-03-06,86,40,
2001-03-07,68,36,
2001-03-08,72,37,
2001-03-09,76,37,
2001-03-10,78,40,
2001-03-11,77,40,
2001-03-12,90,54,
2001-03-13,80,65,
2001-03-14,82,63,
2001-03-15,83,64,
2001-03-16,83,63,
2001-03-17,85,60,
2001-03-18,85,54,
2001-03-19,67,53,
2001-03-20,80,44,
2001-03-21,80,48,
2001-03-22,83,M,
2001-03-23,82,51,
2001-03-24,78,49,
2001-03-25,80,54,
2001-03-26,84,58,
2001-03-27,85,59,
2001-03-28,86,63,
2001-03-29,80,60,
2001-03-30,78,56,
2001-03-31,82,59,
2001-04-01,82,47,
2001-04-02,87,48,
2001-04-03,86,M,
2001-04-04,85,61,
2001-04-05,84,61,
2001-04-06,86,60,
2001-04-07,87,63,
2001-04-08,88,63,
2001-04-09,88,62,
2001-04-10,88,60,
2001-04-11,90,65,
2001-04-12,92,66,
2001-04-13,90,65,
2001-04-14,91,67,
2001-04-15,91,M,
2001-04-16,91,M,
2001-04-17,87,53,
2001-04-18,87,51,
2001-04-19,71,43,
2001-04-20,80,41,
2001-04-21,84,M,
2001-04-22,85,54,
2001-04-23,88,54,
2001-04-24,91,55,
2001-04-25,90,63,
2001-04-26,84,63,
2001-04-27,82,52,
2001-04-28,85,M,
2001-04-29,85,52,
2001-04-30,85,52,
2001-05-01,83,M,
2001-05-02,87,60,
2001-05-03,85,62,
2001-05-04,80,62,
2001-05-05,88,61,
2001-05-06,88,55,
2001-05-07,89,61,
2001-05-08,84,58,
2001-05-09,86,54,
2001-05-10,86,55,
2001-05-11,87,54,
2001-05-12,86,55,
2001-05-13,92,60,
2001-05-14,93,43,
2001-05-15,89,62,
2001-05-16,91,59,
2001-05-17,92,58,
2001-05-18,95,56,
2001-05-19,M,M,
2001-05-20,92,M,
2001-05-21,95,M,
2001-05-22,96,72,
2001-05-23,92,66,
2001-05-24,93,69,
2001-05-25,93,68,
2001-05-26,93,66,
2001-05-27,88,68,
2001-05-28,87,68,
2001-05-29,92,68,
2001-05-30,95,66,
2001-05-31,94,67,
2001-06-01,89,69,
2001-06-02,91,70,
2001-06-03,92,69,
2001-06-04,93,70,
2001-06-05,M,M,
2001-06-06,94,71,
2001-06-07,93,69,
2001-06-08,90,70,
2001-06-09,91,69,
2001-06-10,92,68,
2001-06-11,93,69,
2001-06-12,93,69,
2001-06-13,94,74,
2001-06-14,92,71,
2001-06-15,94,67,
2001-06-16,94,68,
2001-06-17,94,67,
2001-06-18,92,69,
2001-06-19,92,70,
2001-06-20,91,69,
2001-06-21,91,68,
2001-06-22,91,68,
2001-06-23,M,M,
2001-06-24,86,68,
2001-06-25,88,67,
2001-06-26,92,69,
2001-06-27,88,70,
2001-06-28,89,71,
2001-06-29,M,M,
2001-06-30,M,M,
2001-07-01,93,70,
2001-07-02,94,72,
2001-07-03,95,71,
2001-07-04,96,72,
2001-07-05,89,71,
2001-07-06,91,69,
2001-07-07,94,69,
2001-07-08,91,69,
2001-07-09,87,72,
2001-07-10,90,71,
2001-07-11,82,74,
2001-07-12,87,73,
2001-07-13,81,74,
2001-07-14,83,71,
2001-07-15,88,71,
2001-07-16,89,73,
2001-07-17,85,72,
2001-07-18,90,72,
2001-07-19,90,73,
2001-07-20,90,75,
2001-07-21,M,M,
2001-07-22,83,72,
2001-07-23,79,69,
2001-07-24,91,71,
2001-07-25,92,71,
2001-07-26,91,73,
2001-07-27,90,72,
2001-07-28,93,70,
2001-07-29,93,73,
2001-07-30,94,73,
2001-07-31,92,73,
2001-08-01,M,M,
2001-08-02,85,71,
2001-08-03,84,72,
2001-08-04,81,72,
2001-08-05,88,72,
2001-08-06,90,M,
2001-08-07,92,70,
2001-08-08,92,70,
2001-08-09,92,70,
2001-08-10,92,70,
2001-08-11,90,M,
2001-08-12,92,71,
2001-08-13,94,71,
2001-08-14,94,71,
2001-08-15,94,71,
2001-08-16,94,71,
2001-08-17,94,71,
2001-08-18,95,71,
2001-08-19,95,75,
2001-08-20,95,71,
2001-08-21,95,71,
2001-08-22,96,70,
2001-08-23,M,M,
2001-08-24,92,72,
2001-08-25,92,M,
2001-08-26,93,72,
2001-08-27,91,68,
2001-08-28,91,68,
2001-08-29,93,68,
2001-08-30,M,M,
2001-08-31,95,69,
2001-09-01,91,72,
2001-09-02,94,72,
2001-09-03,92,72,
2001-09-04,92,72,
2001-09-05,93,72,
2001-09-06,93,72,
2001-09-07,93,71,
2001-09-08,94,70,
2001-09-09,94,70,
2001-09-10,85,71,
2001-09-11,87,71,
2001-09-12,87,71,
2001-09-13,87,71,
2001-09-14,87,71,
2001-09-15,78,67,
2001-09-16,78,67,
2001-09-17,84,66,
2001-09-18,87,68,
2001-09-19,88,69,
2001-09-20,90,69,
2001-09-21,90,69,
2001-09-22,91,70,
2001-09-23,91,70,
2001-09-24,90,71,
2001-09-25,90,72,
2001-09-26,88,71,
2001-09-27,81,71,
2001-09-28,81,69,
2001-09-29,82,69,
2001-09-30,82,64,
2001-10-01,84,59,
2001-10-02,84,56,
2001-10-03,83,57,
2001-10-04,85,57,
2001-10-05,87,66,
2001-10-06,89,67,
2001-10-07,90,69,
2001-10-08,91,67,
2001-10-09,90,69,
2001-10-10,90,69,
2001-10-11,85,65,
2001-10-12,86,66,
2001-10-13,88,66,
2001-10-14,81,M,
2001-10-15,88,73,
2001-10-16,87,68,
2001-10-17,86,61,
2001-10-18,76,59,
2001-10-19,81,59,
2001-10-20,88,57,
2001-10-21,88,70,
2001-10-22,84,70,
2001-10-23,84,70,
2001-10-24,84,70,
2001-10-25,88,70,
2001-10-26,88,65,
2001-10-27,88,52,
2001-10-28,68,45,
2001-10-29,72,45,
2001-10-30,75,58,
2001-10-31,80,58,
2001-11-01,78,65,
2001-11-02,82,65,
2001-11-03,85,67,
2001-11-04,84,67,
2001-11-05,77,68,
2001-11-06,73,57,
2001-11-07,79,52,
2001-11-08,78,53,
2001-11-09,79,53,
2001-11-10,78,51,
2001-11-11,M,52,
